Entity,Code,Day,people_vaccinated,145608-annotations
Asia,,2021-05-05,206847927,"Data for China added, June 10"
Asia,,2021-05-06,209408010,"Data for China added, June 10"
Asia,,2021-05-07,211851839,"Data for China added, June 10"
Asia,,2021-05-08,213354582,"Data for China added, June 10"
Asia,,2021-05-09,214385237,"Data for China added, June 10"
Asia,,2021-05-10,217752527,"Data for China added, June 10"
Asia,,2021-05-11,221048901,"Data for China added, June 10"
Asia,,2021-05-12,222879968,"Data for China added, June 10"
Asia,,2021-05-13,224978873,"Data for China added, June 10"
Asia,,2021-05-14,226626674,"Data for China added, June 10"
Asia,,2021-05-15,228348243,"Data for China added, June 10"
Asia,,2021-05-16,229618707,"Data for China added, June 10"
Asia,,2021-05-17,232292194,"Data for China added, June 10"
Asia,,2021-05-18,235075747,"Data for China added, June 10"
Asia,,2021-05-19,237005380,"Data for China added, June 10"
Asia,,2021-05-20,240384335,"Data for China added, June 10"
Asia,,2021-05-21,242408085,"Data for China added, June 10"
Asia,,2021-05-22,245707991,"Data for China added, June 10"
Asia,,2021-05-23,247468502,"Data for China added, June 10"
Asia,,2021-05-24,252130960,"Data for China added, June 10"
Asia,,2021-05-25,255281582,"Data for China added, June 10"
Asia,,2021-05-26,259321663,"Data for China added, June 10"
Asia,,2021-05-27,264291178,"Data for China added, June 10"
Asia,,2021-05-28,267716102,"Data for China added, June 10"
Asia,,2021-05-29,272305693,"Data for China added, June 10"
Asia,,2021-05-30,275793024,"Data for China added, June 10"
Asia,,2021-05-31,279235138,"Data for China added, June 10"
Asia,,2021-06-01,284405750,"Data for China added, June 10"
Asia,,2021-06-02,289167911,"Data for China added, June 10"
Asia,,2021-06-03,293996426,"Data for China added, June 10"
Asia,,2021-06-04,301070460,"Data for China added, June 10"
Asia,,2021-06-05,304938809,"Data for China added, June 10"
Asia,,2021-06-06,308753218,"Data for China added, June 10"
Asia,,2021-06-07,314237516,"Data for China added, June 10"
Asia,,2021-06-08,321736034,"Data for China added, June 10"
Asia,,2021-06-09,328461058,"Data for China added, June 10"
Asia,,2021-06-10,956663798,"Data for China added, June 10"
Asia,,2021-06-11,962794110,"Data for China added, June 10"
Asia,,2021-06-12,968629116,"Data for China added, June 10"
Asia,,2021-06-13,973672234,"Data for China added, June 10"
Asia,,2021-06-14,980071712,"Data for China added, June 10"
Asia,,2021-06-15,987729874,"Data for China added, June 10"
Asia,,2021-06-16,994838612,"Data for China added, June 10"
Asia,,2021-06-17,1003217853,"Data for China added, June 10"
Asia,,2021-06-18,1009889888,"Data for China added, June 10"
Asia,,2021-06-19,1016346593,"Data for China added, June 10"
Asia,,2021-06-20,1022352292,"Data for China added, June 10"
Asia,,2021-06-21,1034990357,"Data for China added, June 10"
Asia,,2021-06-22,1043449118,"Data for China added, June 10"
Asia,,2021-06-23,1049259137,"Data for China added, June 10"
Asia,,2021-06-24,1058469526,"Data for China added, June 10"
Asia,,2021-06-25,1067450035,"Data for China added, June 10"
Asia,,2021-06-26,1076779103,"Data for China added, June 10"
Asia,,2021-06-27,1098834489,"Data for China added, June 10"
Asia,,2021-06-28,1104696218,"Data for China added, June 10"
Asia,,2021-06-29,1112849265,"Data for China added, June 10"
Asia,,2021-06-30,1117662492,"Data for China added, June 10"
Asia,,2021-07-01,1129042954,"Data for China added, June 10"
Asia,,2021-07-02,1132277355,"Data for China added, June 10"
Asia,,2021-07-03,1141397392,"Data for China added, June 10"
Asia,,2021-07-04,1147513441,"Data for China added, June 10"
Asia,,2021-07-05,1155107079,"Data for China added, June 10"
Asia,,2021-07-06,1160495980,"Data for China added, June 10"
Asia,,2021-07-07,1167219007,"Data for China added, June 10"
Asia,,2021-07-08,1178203660,"Data for China added, June 10"
Asia,,2021-07-09,1181800408,"Data for China added, June 10"
Asia,,2021-07-10,1189308256,"Data for China added, June 10"
Asia,,2021-07-11,1192929732,"Data for China added, June 10"
Asia,,2021-07-12,1198292101,"Data for China added, June 10"
Asia,,2021-07-13,1206700187,"Data for China added, June 10"
Asia,,2021-07-14,1214672445,"Data for China added, June 10"
Asia,,2021-07-15,1221963209,"Data for China added, June 10"
Asia,,2021-07-16,1228714256,"Data for China added, June 10"
Asia,,2021-07-17,1234644182,"Data for China added, June 10"
Asia,,2021-07-18,1236819086,"Data for China added, June 10"
Asia,,2021-07-19,1245156859,"Data for China added, June 10"
Asia,,2021-07-20,1251887843,"Data for China added, June 10"
Asia,,2021-07-21,1255933095,"Data for China added, June 10"
Asia,,2021-07-22,1262687998,"Data for China added, June 10"
Asia,,2021-07-23,1268074575,"Data for China added, June 10"
Asia,,2021-07-24,1273176394,"Data for China added, June 10"
Asia,,2021-07-25,1277296367,"Data for China added, June 10"
Asia,,2021-07-26,1288893304,"Data for China added, June 10"
Asia,,2021-07-27,1295787858,"Data for China added, June 10"
Asia,,2021-07-28,1303691594,"Data for China added, June 10"
Asia,,2021-07-29,1312960959,"Data for China added, June 10"
Asia,,2021-07-30,1321809248,"Data for China added, June 10"
Asia,,2021-07-31,1326861281,"Data for China added, June 10"
Asia,,2021-08-01,1338818906,"Data for China added, June 10"
Asia,,2021-08-02,1345755759,"Data for China added, June 10"
Asia,,2021-08-03,1361937347,"Data for China added, June 10"
Asia,,2021-08-04,1373290341,"Data for China added, June 10"
Asia,,2021-08-05,1383066768,"Data for China added, June 10"
Asia,,2021-08-06,1391356815,"Data for China added, June 10"
Asia,,2021-08-07,1398760651,"Data for China added, June 10"
Asia,,2021-08-08,1407211244,"Data for China added, June 10"
Asia,,2021-08-09,1422185444,"Data for China added, June 10"
Asia,,2021-08-10,1432172043,"Data for China added, June 10"
Asia,,2021-08-11,1442303156,"Data for China added, June 10"
Asia,,2021-08-12,1447721877,"Data for China added, June 10"
Asia,,2021-08-13,1460762811,"Data for China added, June 10"
Asia,,2021-08-14,1469849236,"Data for China added, June 10"
Asia,,2021-08-15,1478453674,"Data for China added, June 10"
Asia,,2021-08-16,1491118251,"Data for China added, June 10"
Asia,,2021-08-17,1501276836,"Data for China added, June 10"
Asia,,2021-08-18,1509412221,"Data for China added, June 10"
Asia,,2021-08-19,1516652537,"Data for China added, June 10"
Asia,,2021-08-20,1525395323,"Data for China added, June 10"
Asia,,2021-08-21,1533734600,"Data for China added, June 10"
Asia,,2021-08-22,1539793259,"Data for China added, June 10"
Asia,,2021-08-23,1543973382,"Data for China added, June 10"
Asia,,2021-08-24,1555902375,"Data for China added, June 10"
Asia,,2021-08-25,1565493486,"Data for China added, June 10"
Asia,,2021-08-26,2027104865,"Data for China added, June 10"
Asia,,2021-08-27,2038482511,"Data for China added, June 10"
Asia,,2021-08-28,2048034340,"Data for China added, June 10"
Asia,,2021-08-29,2059213692,"Data for China added, June 10"
Asia,,2021-08-30,2067961887,"Data for China added, June 10"
Asia,,2021-08-31,2077323260,"Data for China added, June 10"
Australia,AUS,2021-02-15,0,
Australia,AUS,2021-02-16,0,
Australia,AUS,2021-02-17,0,
Australia,AUS,2021-02-18,0,
Australia,AUS,2021-02-19,0,
Australia,AUS,2021-02-20,0,
Australia,AUS,2021-02-21,0,
Australia,AUS,2021-02-22,20,
Australia,AUS,2021-02-23,2879,
Australia,AUS,2021-02-24,6908,
Australia,AUS,2021-02-25,17500,
Australia,AUS,2021-02-26,25000,
Australia,AUS,2021-02-27,30000,
Australia,AUS,2021-02-28,31894,
Australia,AUS,2021-03-01,33702,
Australia,AUS,2021-03-02,41907,
Australia,AUS,2021-03-03,50840,
Australia,AUS,2021-03-04,61008,
Australia,AUS,2021-03-05,71867,
Australia,AUS,2021-03-06,76940,
Australia,AUS,2021-03-07,81345,
Australia,AUS,2021-03-08,86369,
Australia,AUS,2021-03-09,94908,
Australia,AUS,2021-03-10,106200,
Australia,AUS,2021-03-11,125000,
Australia,AUS,2021-03-12,135103,
Australia,AUS,2021-03-13,159294,
Australia,AUS,2021-03-14,162551,
Australia,AUS,2021-05-24,3196760,
Australia,AUS,2021-05-25,3271385,
Australia,AUS,2021-05-26,3322398,
Australia,AUS,2021-05-27,3424987,
Australia,AUS,2021-05-28,3540220,
Australia,AUS,2021-05-29,3657125,
Australia,AUS,2021-05-30,3715078,
Australia,AUS,2021-05-31,3744363,
Australia,AUS,2021-06-01,3859771,
Australia,AUS,2021-06-02,3960813,
Australia,AUS,2021-06-03,4093811,
Australia,AUS,2021-06-04,4228887,
Australia,AUS,2021-06-05,4362791,
Australia,AUS,2021-06-06,4447862,
Australia,AUS,2021-06-07,4500429,
Australia,AUS,2021-06-08,4568861,
Australia,AUS,2021-06-09,4695288,
Australia,AUS,2021-06-10,4831188,
Australia,AUS,2021-06-11,4972011,
Australia,AUS,2021-06-12,5090527,
Australia,AUS,2021-06-13,5141504,
Australia,AUS,2021-06-14,5172427,
Australia,AUS,2021-06-15,5232353,
Australia,AUS,2021-06-16,5304987,
Australia,AUS,2021-06-17,5418764,
Australia,AUS,2021-06-18,5539659,
Australia,AUS,2021-06-22,5632040,
Australia,AUS,2021-06-23,5745875,
Australia,AUS,2021-06-24,5868407,
Australia,AUS,2021-06-25,5967916,
Australia,AUS,2021-06-29,6023340,
Australia,AUS,2021-06-30,6144110,
Australia,AUS,2021-07-02,6243880,
Australia,AUS,2021-07-03,6313383,
Australia,AUS,2021-07-04,6345621,
Australia,AUS,2021-07-05,6377852,
Australia,AUS,2021-07-06,6457966,
Australia,AUS,2021-07-07,6543731,
Australia,AUS,2021-07-08,6607324,
Australia,AUS,2021-07-09,6691028,
Australia,AUS,2021-07-10,6759474,
Australia,AUS,2021-07-11,6794122,
Australia,AUS,2021-07-12,6824096,
Australia,AUS,2021-07-13,6903254,
Australia,AUS,2021-07-14,6980496,
Australia,AUS,2021-07-15,7053295,
Australia,AUS,2021-07-16,7136864,
Australia,AUS,2021-07-17,7217235,
Australia,AUS,2021-07-18,7265578,
Australia,AUS,2021-07-19,7297274,
Australia,AUS,2021-07-20,7388641,
Australia,AUS,2021-07-21,7475337,
Australia,AUS,2021-07-22,7564430,
Australia,AUS,2021-07-23,7667567,
Australia,AUS,2021-07-24,7760871,
Australia,AUS,2021-07-25,7813298,
Australia,AUS,2021-07-26,7852442,
Australia,AUS,2021-07-27,7951762,
Australia,AUS,2021-07-28,8048704,
Australia,AUS,2021-07-29,8170354,
Australia,AUS,2021-07-30,8276192,
Australia,AUS,2021-07-31,8373750,
Australia,AUS,2021-08-01,8424188,
Australia,AUS,2021-08-02,8462933,
Australia,AUS,2021-08-03,8566793,
Australia,AUS,2021-08-04,8669236,
Australia,AUS,2021-08-05,8775905,
Australia,AUS,2021-08-06,8897750,
Australia,AUS,2021-08-07,9006750,
Australia,AUS,2021-08-08,9062787,
Australia,AUS,2021-08-09,9108943,
Australia,AUS,2021-08-10,9235238,
Australia,AUS,2021-08-11,9361037,
Australia,AUS,2021-08-12,9493139,
Australia,AUS,2021-08-13,9629738,
Australia,AUS,2021-08-14,9758089,
Australia,AUS,2021-08-15,9844610,
Australia,AUS,2021-08-16,9971748,
Australia,AUS,2021-08-17,10119463,
Australia,AUS,2021-08-18,10264706,
Australia,AUS,2021-08-19,10430071,
Australia,AUS,2021-08-20,10591251,
Australia,AUS,2021-08-21,10757757,
Australia,AUS,2021-08-22,10867085,
Australia,AUS,2021-08-23,10956866,
Australia,AUS,2021-08-24,11119578,
Australia,AUS,2021-08-25,11287724,
