Entity,Code,Day,total_vaccinations
Argentina,ARG,2021-08-21,38584379
Argentina,ARG,2021-08-22,38904089
Argentina,ARG,2021-08-23,39133726
Argentina,ARG,2021-08-24,39507845
Argentina,ARG,2021-08-25,39951618
Argentina,ARG,2021-08-26,40407410
Argentina,ARG,2021-08-27,40855178
Argentina,ARG,2021-08-28,41305344
Argentina,ARG,2021-08-29,41625410
Argentina,ARG,2021-08-30,41930538
Argentina,ARG,2021-08-31,42260571
Armenia,ARM,2021-03-31,565
Armenia,ARM,2021-05-09,10727
Armenia,ARM,2021-05-16,19249
Armenia,ARM,2021-05-23,26562
Armenia,ARM,2021-05-30,33529
Armenia,ARM,2021-06-06,46503
Armenia,ARM,2021-06-14,55557
Armenia,ARM,2021-06-20,64293
Armenia,ARM,2021-06-27,74714
Armenia,ARM,2021-07-11,108107
Armenia,ARM,2021-07-18,131080
Armenia,ARM,2021-07-25,152529
Armenia,ARM,2021-08-01,171890
Armenia,ARM,2021-08-08,194902
Armenia,ARM,2021-08-15,220236
Armenia,ARM,2021-08-22,239342
Armenia,ARM,2021-08-29,275138
Aruba,ABW,2021-03-29,25766
Aruba,ABW,2021-04-10,41096
Aruba,ABW,2021-04-12,43073
Aruba,ABW,2021-04-13,45588
Aruba,ABW,2021-04-14,48200
Aruba,ABW,2021-04-15,50546
Aruba,ABW,2021-04-16,52955
Aruba,ABW,2021-04-17,55582
Aruba,ABW,2021-04-18,55651
Aruba,ABW,2021-04-19,58178
Aruba,ABW,2021-04-20,60379
Aruba,ABW,2021-04-21,62342
Aruba,ABW,2021-04-22,64288
Aruba,ABW,2021-04-23,67950
Aruba,ABW,2021-04-24,69279
Aruba,ABW,2021-04-25,73103
Aruba,ABW,2021-04-26,73360
Aruba,ABW,2021-04-28,74668
Aruba,ABW,2021-04-29,75846
Aruba,ABW,2021-04-30,76865
Aruba,ABW,2021-05-03,77728
Aruba,ABW,2021-05-04,78956
Aruba,ABW,2021-05-05,79502
Aruba,ABW,2021-05-06,79553
Aruba,ABW,2021-05-07,80258
Aruba,ABW,2021-05-08,80699
Aruba,ABW,2021-05-10,81616
Aruba,ABW,2021-05-11,82877
Aruba,ABW,2021-05-12,84239
Aruba,ABW,2021-05-13,85441
Aruba,ABW,2021-05-14,87536
Aruba,ABW,2021-05-15,88602
Aruba,ABW,2021-05-17,91006
Aruba,ABW,2021-05-18,93734
Aruba,ABW,2021-05-19,96007
Aruba,ABW,2021-05-20,97921
Aruba,ABW,2021-05-21,100003
Aruba,ABW,2021-05-22,103395
Aruba,ABW,2021-05-23,108471
Aruba,ABW,2021-05-24,109756
Aruba,ABW,2021-05-25,111377
Aruba,ABW,2021-05-26,111665
Aruba,ABW,2021-05-27,112316
Aruba,ABW,2021-05-28,113098
Aruba,ABW,2021-05-29,113662
Aruba,ABW,2021-05-31,114154
Aruba,ABW,2021-06-01,114632
Aruba,ABW,2021-06-02,115144
Aruba,ABW,2021-06-03,116563
Aruba,ABW,2021-06-04,116577
Aruba,ABW,2021-06-06,116579
Aruba,ABW,2021-06-07,117036
Aruba,ABW,2021-06-08,117696
Aruba,ABW,2021-06-09,118316
Aruba,ABW,2021-06-10,118873
Aruba,ABW,2021-06-11,119395
Aruba,ABW,2021-06-12,121471
Aruba,ABW,2021-06-14,121874
Aruba,ABW,2021-06-15,122269
Aruba,ABW,2021-06-16,122680
Aruba,ABW,2021-06-17,123115
Aruba,ABW,2021-06-18,123571
Aruba,ABW,2021-06-20,123890
Aruba,ABW,2021-06-21,124313
Aruba,ABW,2021-06-22,124332
Aruba,ABW,2021-06-23,124856
Aruba,ABW,2021-06-24,125289
Aruba,ABW,2021-06-27,125290
Aruba,ABW,2021-06-28,125875
Aruba,ABW,2021-06-29,126387
Aruba,ABW,2021-06-30,127256
Aruba,ABW,2021-07-01,127416
Aruba,ABW,2021-07-02,127984
Aruba,ABW,2021-07-05,128575
Aruba,ABW,2021-07-06,129162
Aruba,ABW,2021-07-07,129646
Aruba,ABW,2021-07-08,130121
Aruba,ABW,2021-07-09,130670
Aruba,ABW,2021-07-10,131930
Aruba,ABW,2021-07-12,132344
Aruba,ABW,2021-07-13,132715
Aruba,ABW,2021-07-14,133180
Aruba,ABW,2021-07-15,133727
Aruba,ABW,2021-07-16,133750
Aruba,ABW,2021-07-19,134510
Aruba,ABW,2021-07-20,134521
Aruba,ABW,2021-07-21,134983
Aruba,ABW,2021-07-22,135450
Aruba,ABW,2021-07-23,135509
Aruba,ABW,2021-07-26,135988
Aruba,ABW,2021-07-27,136496
Aruba,ABW,2021-07-28,136907
Aruba,ABW,2021-07-29,137305
Aruba,ABW,2021-07-30,137598
Aruba,ABW,2021-07-31,138509
Aruba,ABW,2021-08-01,138513
Aruba,ABW,2021-08-02,138688
Aruba,ABW,2021-08-03,139043
Aruba,ABW,2021-08-04,139122
Aruba,ABW,2021-08-05,139303
Aruba,ABW,2021-08-06,139566
Aruba,ABW,2021-08-09,139887
Aruba,ABW,2021-08-10,140304
Aruba,ABW,2021-08-11,140901
Aruba,ABW,2021-08-12,141116
Aruba,ABW,2021-08-13,141611
Aruba,ABW,2021-08-16,142033
Aruba,ABW,2021-08-17,142606
Aruba,ABW,2021-08-18,143030
Aruba,ABW,2021-08-19,143396
Aruba,ABW,2021-08-20,143661
Aruba,ABW,2021-08-22,145934
Aruba,ABW,2021-08-23,146254
Aruba,ABW,2021-08-24,146496
Aruba,ABW,2021-08-25,146793
Aruba,ABW,2021-08-26,147080
Aruba,ABW,2021-08-27,147363
Aruba,ABW,2021-08-29,147577
Aruba,ABW,2021-08-30,147653
Aruba,ABW,2021-08-31,148016
Asia,,2020-12-15,1500000
Asia,,2020-12-19,1500061
Asia,,2020-12-20,1507439
Asia,,2020-12-21,1532326
Asia,,2020-12-22,1576947
Asia,,2020-12-23,1678759
Asia,,2020-12-24,1763209
Asia,,2020-12-25,1802144
Asia,,2020-12-26,1835739
Asia,,2020-12-27,1942209
Asia,,2020-12-28,2082687
Asia,,2020-12-29,2241412
Asia,,2020-12-30,2397191
Asia,,2020-12-31,5558278
Asia,,2021-01-01,5630259
Asia,,2021-01-02,5703357
Asia,,2021-01-03,5855014
Asia,,2021-01-04,6009748
Asia,,2021-01-05,6965271
Asia,,2021-01-06,7212081
Asia,,2021-01-07,7394008
Asia,,2021-01-08,7520303
Asia,,2021-01-09,12189966
Asia,,2021-01-10,12305702
Asia,,2021-01-11,12435783
Asia,,2021-01-12,12614083
Asia,,2021-01-13,13843875
Asia,,2021-01-14,14383115
Asia,,2021-01-15,14924986
Asia,,2021-01-16,15481468
Asia,,2021-01-17,15782424
Asia,,2021-01-18,16418015
Asia,,2021-01-19,17067370
Asia,,2021-01-20,22618231
Asia,,2021-01-21,23241774
Asia,,2021-01-22,24064323
Asia,,2021-01-23,24588924
Asia,,2021-01-24,24929703
Asia,,2021-01-25,25713963
Asia,,2021-01-26,26256225
Asia,,2021-01-27,34871329
Asia,,2021-01-28,36048707
Asia,,2021-01-29,37138391
Asia,,2021-01-30,37767916
Asia,,2021-01-31,39479419
Asia,,2021-02-01,40253760
Asia,,2021-02-02,40883408
Asia,,2021-02-03,48837779
Asia,,2021-02-04,49925859
Asia,,2021-02-05,51119538
Asia,,2021-02-06,51876912
Asia,,2021-02-07,52202032
Asia,,2021-02-08,52999567
Asia,,2021-02-09,63232150
Asia,,2021-02-10,64455290
Asia,,2021-02-11,65390881
Asia,,2021-02-12,66603773
Asia,,2021-02-13,67683311
Asia,,2021-02-14,68189843
Asia,,2021-02-15,69683403
Asia,,2021-02-16,71074415
Asia,,2021-02-17,72634027
Asia,,2021-02-18,74741091
Asia,,2021-02-19,76027183
Asia,,2021-02-20,77426819
Asia,,2021-02-21,77940198
Asia,,2021-02-22,79122575
Asia,,2021-02-23,80632295
Asia,,2021-02-24,82054282
Asia,,2021-02-25,83717669
Asia,,2021-02-26,85068560
Asia,,2021-02-27,86373797
Asia,,2021-02-28,98851368
Asia,,2021-03-01,100343415
Asia,,2021-03-02,102459961
Asia,,2021-03-03,104475354
Asia,,2021-03-04,106911948
Asia,,2021-03-05,109085915
Asia,,2021-03-06,111217773
Asia,,2021-03-07,112360043
Asia,,2021-03-08,115109803
Asia,,2021-03-09,117598648
Asia,,2021-03-10,120446330
Asia,,2021-03-11,121899638
Asia,,2021-03-12,124725490
Asia,,2021-03-13,127203471
Asia,,2021-03-14,140750544
Asia,,2021-03-15,145130182
Asia,,2021-03-16,148945207
Asia,,2021-03-17,152588162
Asia,,2021-03-18,155951869
Asia,,2021-03-19,161582804
Asia,,2021-03-20,175196114
Asia,,2021-03-21,176277534
Asia,,2021-03-22,186862179
Asia,,2021-03-23,193707466
Asia,,2021-03-24,200213664
Asia,,2021-03-25,209395402
Asia,,2021-03-26,219428456
Asia,,2021-03-27,227564828
Asia,,2021-03-28,232811943
Asia,,2021-03-29,239049927
Asia,,2021-03-30,245901028
Asia,,2021-03-31,256217094
Asia,,2021-04-01,268509703
Asia,,2021-04-02,280768074
Asia,,2021-04-03,287528478
Asia,,2021-04-04,294927951
Asia,,2021-04-05,302922687
Asia,,2021-04-06,312350720
Asia,,2021-04-07,320076445
Asia,,2021-04-08,332625405
Asia,,2021-04-09,343307656
Asia,,2021-04-10,352194585
Asia,,2021-04-11,358979558
Asia,,2021-04-12,369254830
Asia,,2021-04-13,376991600
Asia,,2021-04-14,385360557
Asia,,2021-04-15,394204741
Asia,,2021-04-16,401768953
Asia,,2021-04-17,407821695
Asia,,2021-04-18,413515123
Asia,,2021-04-19,421111673
Asia,,2021-04-20,426840891
Asia,,2021-04-21,436429228
Asia,,2021-04-22,448742360
Asia,,2021-04-23,456213582
Asia,,2021-04-24,461418149
Asia,,2021-04-25,473641893
Asia,,2021-04-26,483328124
Asia,,2021-04-27,494646935
Asia,,2021-04-28,508564366
Asia,,2021-04-29,522500026
Asia,,2021-04-30,538672113
Asia,,2021-05-01,546329545
Asia,,2021-05-02,552738883
Asia,,2021-05-03,560296572
Asia,,2021-05-04,571160425
Asia,,2021-05-05,580213089
Asia,,2021-05-06,593647844
Asia,,2021-05-07,609289155
Asia,,2021-05-08,621946980
Asia,,2021-05-09,630658689
Asia,,2021-05-10,645653727
Asia,,2021-05-11,661271777
Asia,,2021-05-12,676556754
Asia,,2021-05-13,693526220
Asia,,2021-05-14,709916109
Asia,,2021-05-15,725039343
Asia,,2021-05-16,741312402
Asia,,2021-05-17,760574618
Asia,,2021-05-18,779129788
Asia,,2021-05-19,796058957
Asia,,2021-05-20,818925938
Asia,,2021-05-21,838989850
Asia,,2021-05-22,857151314
Asia,,2021-05-23,873454704
Asia,,2021-05-24,895850443
Asia,,2021-05-25,919999254
Asia,,2021-05-26,945286125
Asia,,2021-05-27,969317129
Asia,,2021-05-28,992401764
Asia,,2021-05-29,1015858726
Asia,,2021-05-30,1038502759
Asia,,2021-05-31,1065574654
Asia,,2021-06-01,1093428115
Asia,,2021-06-02,1122356960
Asia,,2021-06-03,1147288628
Asia,,2021-06-04,1176653823
Asia,,2021-06-05,1200081813
Asia,,2021-06-06,1219546248
Asia,,2021-06-07,1242392064
Asia,,2021-06-08,1266247338
Asia,,2021-06-09,1290748529
Asia,,2021-06-10,1318928254
Asia,,2021-06-11,1344602356
Asia,,2021-06-12,1366586776
Asia,,2021-06-13,1387315953
Asia,,2021-06-14,1407094293
Asia,,2021-06-15,1436410170
Asia,,2021-06-16,1467078953
Asia,,2021-06-17,1499577693
Asia,,2021-06-18,1532242891
Asia,,2021-06-19,1561007844
Asia,,2021-06-20,1587411868
Asia,,2021-06-21,1622213495
Asia,,2021-06-22,1654841946
Asia,,2021-06-23,1687087406
Asia,,2021-06-24,1723425456
Asia,,2021-06-25,1758739742
Asia,,2021-06-26,1792046123
Asia,,2021-06-27,1820754148
Asia,,2021-06-28,1849921878
Asia,,2021-06-29,1880885988
Asia,,2021-06-30,1907447832
Asia,,2021-07-01,1940595470
Asia,,2021-07-02,1965235330
Asia,,2021-07-03,1991452496
Asia,,2021-07-04,2009800953
Asia,,2021-07-05,2031691240
Asia,,2021-07-06,2053526572
Asia,,2021-07-07,2074718696
Asia,,2021-07-08,2103216987
Asia,,2021-07-09,2120358373
Asia,,2021-07-10,2141098446
Asia,,2021-07-11,2155619296
Asia,,2021-07-12,2173756867
Asia,,2021-07-13,2197361345
Asia,,2021-07-14,2222565860
Asia,,2021-07-15,2246424822
Asia,,2021-07-16,2268691795
Asia,,2021-07-17,2288698627
Asia,,2021-07-18,2301963438
Asia,,2021-07-19,2325895279
Asia,,2021-07-20,2347757327
Asia,,2021-07-21,2369568488
Asia,,2021-07-22,2396706021
Asia,,2021-07-23,2423166896
Asia,,2021-07-24,2446183480
Asia,,2021-07-25,2465986920
Asia,,2021-07-26,2497824976
Asia,,2021-07-27,2527428932
Asia,,2021-07-28,2558062381
Asia,,2021-07-29,2592659601
Asia,,2021-07-30,2624738843
Asia,,2021-07-31,2648118121
Asia,,2021-08-01,2681320554
Asia,,2021-08-02,2712044416
Asia,,2021-08-03,2755231752
Asia,,2021-08-04,2789190865
Asia,,2021-08-05,2819714686
Asia,,2021-08-06,2848619515
Asia,,2021-08-07,2872243444
Asia,,2021-08-08,2896512719
Asia,,2021-08-09,2930906130
Asia,,2021-08-10,2960536134
Asia,,2021-08-11,2988840261
Asia,,2021-08-12,3012105195
Asia,,2021-08-13,3042266259
Asia,,2021-08-14,3063371156
Asia,,2021-08-15,3083288073
Asia,,2021-08-16,3114138288
Asia,,2021-08-17,3143020704
Asia,,2021-08-18,3170074238
Asia,,2021-08-19,3194561442
Asia,,2021-08-20,3220248395
Asia,,2021-08-21,3243793222
Asia,,2021-08-22,3266761742
Asia,,2021-08-23,3290123616
Asia,,2021-08-24,3325675439
Asia,,2021-08-25,3355525129
Asia,,2021-08-26,3389122099
Asia,,2021-08-27,3422688351
Asia,,2021-08-28,3451080511
Asia,,2021-08-29,3483672734
Asia,,2021-08-30,3510070797
Asia,,2021-08-31,3539317036
Australia,AUS,2021-02-15,0
Australia,AUS,2021-02-16,0
Australia,AUS,2021-02-17,0
Australia,AUS,2021-02-18,0
Australia,AUS,2021-02-19,0
Australia,AUS,2021-02-20,0
Australia,AUS,2021-02-21,0
Australia,AUS,2021-02-22,20
Australia,AUS,2021-02-23,2879
Australia,AUS,2021-02-24,6908
Australia,AUS,2021-02-25,17500
Australia,AUS,2021-02-26,25000
Australia,AUS,2021-02-27,30000
Australia,AUS,2021-02-28,31894
Australia,AUS,2021-03-01,33702
Australia,AUS,2021-03-02,41907
Australia,AUS,2021-03-03,50840
Australia,AUS,2021-03-04,61008
Australia,AUS,2021-03-05,71867
Australia,AUS,2021-03-06,76940
Australia,AUS,2021-03-07,81345
Australia,AUS,2021-03-08,86369
Australia,AUS,2021-03-09,94908
Australia,AUS,2021-03-10,106200
Australia,AUS,2021-03-11,125000
Australia,AUS,2021-03-12,135103
Australia,AUS,2021-03-13,159294
Australia,AUS,2021-03-14,162551
Australia,AUS,2021-03-15,164781
Australia,AUS,2021-03-16,182437
Australia,AUS,2021-03-17,203557
Australia,AUS,2021-03-18,226057
Australia,AUS,2021-03-19,240754
Australia,AUS,2021-03-20,253831
Australia,AUS,2021-03-21,257019
Australia,AUS,2021-03-22,282184
Australia,AUS,2021-03-23,307525
Australia,AUS,2021-03-24,355254
Australia,AUS,2021-03-25,408410
Australia,AUS,2021-03-26,460155
Australia,AUS,2021-03-27,506465
Australia,AUS,2021-03-28,511520
Australia,AUS,2021-03-29,541761
Australia,AUS,2021-03-30,597523
Australia,AUS,2021-03-31,670349
Australia,AUS,2021-04-01,744328
Australia,AUS,2021-04-02,823611
Australia,AUS,2021-04-03,828416
Australia,AUS,2021-04-04,843182
Australia,AUS,2021-04-05,844309
Australia,AUS,2021-04-06,854983
Australia,AUS,2021-04-07,920334
Australia,AUS,2021-04-08,996145
Australia,AUS,2021-04-09,1077511
Australia,AUS,2021-04-10,1138866
Australia,AUS,2021-04-11,1166568
Australia,AUS,2021-04-12,1178302
Australia,AUS,2021-04-13,1234681
Australia,AUS,2021-04-14,1295672
Australia,AUS,2021-04-15,1359665
Australia,AUS,2021-04-16,1420577
Australia,AUS,2021-04-17,1474558
Australia,AUS,2021-04-18,1496912
Australia,AUS,2021-04-19,1586556
Australia,AUS,2021-04-20,1653286
Australia,AUS,2021-04-21,1718107
Australia,AUS,2021-04-22,1785338
Australia,AUS,2021-04-23,1855601
Australia,AUS,2021-04-24,1914047
Australia,AUS,2021-04-25,1934077
Australia,AUS,2021-04-26,1937485
Australia,AUS,2021-04-27,1969337
Australia,AUS,2021-04-28,2029544
Australia,AUS,2021-04-29,2112285
Australia,AUS,2021-04-30,2179544
Australia,AUS,2021-05-01,2234844
Australia,AUS,2021-05-02,2254074
Australia,AUS,2021-05-03,2260615
Australia,AUS,2021-05-04,2316969
Australia,AUS,2021-05-05,2396314
Australia,AUS,2021-05-06,2473529
Australia,AUS,2021-05-07,2554531
Australia,AUS,2021-05-08,2627725
Australia,AUS,2021-05-09,2654338
Australia,AUS,2021-05-10,2663221
Australia,AUS,2021-05-11,2736107
Australia,AUS,2021-05-12,2812486
Australia,AUS,2021-05-13,2894770
Australia,AUS,2021-05-14,2978265
Australia,AUS,2021-05-15,3056797
Australia,AUS,2021-05-16,3089184
Australia,AUS,2021-05-17,3100137
Australia,AUS,2021-05-18,3183324
Australia,AUS,2021-05-19,3278854
Australia,AUS,2021-05-20,3371728
Australia,AUS,2021-05-21,3472874
Australia,AUS,2021-05-22,3562495
Australia,AUS,2021-05-23,3599964
Australia,AUS,2021-05-24,3613053
Australia,AUS,2021-05-25,3690622
Australia,AUS,2021-05-26,3795280
Australia,AUS,2021-05-27,3906668
Australia,AUS,2021-05-28,4031539
Australia,AUS,2021-05-29,4153149
Australia,AUS,2021-05-30,4212899
Australia,AUS,2021-05-31,4243600
Australia,AUS,2021-06-01,4362739
Australia,AUS,2021-06-02,4501444
Australia,AUS,2021-06-03,4642703
Australia,AUS,2021-06-04,4786362
Australia,AUS,2021-06-05,4927607
Australia,AUS,2021-06-06,5016352
Australia,AUS,2021-06-07,5076413
Australia,AUS,2021-06-08,5203977
Australia,AUS,2021-06-09,5344862
Australia,AUS,2021-06-10,5487670
Australia,AUS,2021-06-11,5641008
Australia,AUS,2021-06-12,5773924
Australia,AUS,2021-06-13,5834746
Australia,AUS,2021-06-14,5867299
Australia,AUS,2021-06-15,5931245
Australia,AUS,2021-06-16,6083320
Australia,AUS,2021-06-17,6219330
Australia,AUS,2021-06-18,6360666
Australia,AUS,2021-06-22,6719384
Australia,AUS,2021-06-23,6860276
Australia,AUS,2021-06-24,6999198
Australia,AUS,2021-06-25,7137632
Australia,AUS,2021-06-29,7500700
Australia,AUS,2021-06-30,7645585
Australia,AUS,2021-07-02,7970153
Australia,AUS,2021-07-03,8121649
Australia,AUS,2021-07-04,8201367
Australia,AUS,2021-07-05,8255473
Australia,AUS,2021-07-06,8402191
Australia,AUS,2021-07-07,8567666
Australia,AUS,2021-07-08,8706799
Australia,AUS,2021-07-09,8871572
Australia,AUS,2021-07-10,9014072
Australia,AUS,2021-07-11,9097969
Australia,AUS,2021-07-12,9149817
Australia,AUS,2021-07-13,9304026
Australia,AUS,2021-07-14,9469145
Australia,AUS,2021-07-15,9631807
Australia,AUS,2021-07-16,9806809
Australia,AUS,2021-07-17,9970746
Australia,AUS,2021-07-18,10067446
Australia,AUS,2021-07-19,10125533
Australia,AUS,2021-07-20,10295444
Australia,AUS,2021-07-21,10470033
Australia,AUS,2021-07-22,10654563
Australia,AUS,2021-07-23,10850993
Australia,AUS,2021-07-24,11032835
Australia,AUS,2021-07-25,11140511
Australia,AUS,2021-07-26,11211447
Australia,AUS,2021-07-27,11396784
Australia,AUS,2021-07-28,11593766
Australia,AUS,2021-07-29,11795236
Australia,AUS,2021-07-30,12005978
Australia,AUS,2021-07-31,12206684
Australia,AUS,2021-08-01,12317727
Australia,AUS,2021-08-02,12393893
Australia,AUS,2021-08-03,12594451
Australia,AUS,2021-08-04,12808398
Australia,AUS,2021-08-05,13030257
Australia,AUS,2021-08-06,13270296
Australia,AUS,2021-08-07,13496355
Australia,AUS,2021-08-08,13636580
Australia,AUS,2021-08-09,13723146
Australia,AUS,2021-08-10,13958045
Australia,AUS,2021-08-11,14214009
Australia,AUS,2021-08-12,14476323
Australia,AUS,2021-08-13,14747221
Australia,AUS,2021-08-14,15012023
Australia,AUS,2021-08-15,15175199
Australia,AUS,2021-08-16,15338926
Australia,AUS,2021-08-17,15618391
Australia,AUS,2021-08-18,15892260
Australia,AUS,2021-08-19,16201270
Australia,AUS,2021-08-20,16504574
Australia,AUS,2021-08-21,16815098
Australia,AUS,2021-08-22,17011099
Australia,AUS,2021-08-23,17150654
Australia,AUS,2021-08-24,17440596
Australia,AUS,2021-08-25,17747787
Australia,AUS,2021-08-26,18083207
Australia,AUS,2021-08-27,18390297
Australia,AUS,2021-08-28,18706627
Australia,AUS,2021-08-29,18927313
Australia,AUS,2021-08-30,19085741
Australia,AUS,2021-08-31,19362666
Austria,AUT,2020-12-27,748
Austria,AUT,2020-12-28,2066
Austria,AUT,2020-12-29,3712
Austria,AUT,2020-12-30,5087
Austria,AUT,2020-12-31,5099
Austria,AUT,2021-01-01,5106
Austria,AUT,2021-01-02,5116
Austria,AUT,2021-01-03,5123
Austria,AUT,2021-01-04,5250
Austria,AUT,2021-01-05,7058
Austria,AUT,2021-01-06,7919
Austria,AUT,2021-01-07,11207
Austria,AUT,2021-01-08,24408
Austria,AUT,2021-01-09,28918
Austria,AUT,2021-01-10,31172
Austria,AUT,2021-01-11,36856
Austria,AUT,2021-01-12,51892
Austria,AUT,2021-01-13,68036
Austria,AUT,2021-01-14,84987
Austria,AUT,2021-01-15,103586
Austria,AUT,2021-01-16,110476
Austria,AUT,2021-01-17,116197
Austria,AUT,2021-01-18,127705
Austria,AUT,2021-01-19,153998
Austria,AUT,2021-01-20,177747
Austria,AUT,2021-01-21,197752
Austria,AUT,2021-01-22,209385
Austria,AUT,2021-01-23,212540
Austria,AUT,2021-01-24,213811
Austria,AUT,2021-01-25,215334
Austria,AUT,2021-01-26,224099
Austria,AUT,2021-01-27,232192
Austria,AUT,2021-01-28,242186
Austria,AUT,2021-01-29,257345
Austria,AUT,2021-01-30,261085
Austria,AUT,2021-01-31,262513
Austria,AUT,2021-02-01,267254
Austria,AUT,2021-02-02,284895
Austria,AUT,2021-02-03,303296
Austria,AUT,2021-02-04,324129
Austria,AUT,2021-02-05,345583
Austria,AUT,2021-02-06,354813
Austria,AUT,2021-02-07,359879
Austria,AUT,2021-02-08,369731
Austria,AUT,2021-02-09,389521
Austria,AUT,2021-02-10,411682
Austria,AUT,2021-02-11,436737
Austria,AUT,2021-02-12,463805
Austria,AUT,2021-02-13,474332
Austria,AUT,2021-02-14,476393
Austria,AUT,2021-02-15,483576
Austria,AUT,2021-02-16,498380
Austria,AUT,2021-02-17,518243
Austria,AUT,2021-02-18,538333
Austria,AUT,2021-02-19,559922
Austria,AUT,2021-02-20,573024
Austria,AUT,2021-02-21,579055
Austria,AUT,2021-02-22,586061
Austria,AUT,2021-02-23,601133
Austria,AUT,2021-02-24,621131
Austria,AUT,2021-02-25,641362
Austria,AUT,2021-02-26,670989
Austria,AUT,2021-02-27,696245
Austria,AUT,2021-02-28,706474
Austria,AUT,2021-03-01,715462
Austria,AUT,2021-03-02,741255
Austria,AUT,2021-03-03,769553
Austria,AUT,2021-03-04,797329
Austria,AUT,2021-03-05,834887
Austria,AUT,2021-03-06,863154
Austria,AUT,2021-03-07,875142
Austria,AUT,2021-03-08,886895
Austria,AUT,2021-03-09,915576
Austria,AUT,2021-03-10,944763
Austria,AUT,2021-03-11,989824
Austria,AUT,2021-03-12,1048870
Austria,AUT,2021-03-13,1101496
Austria,AUT,2021-03-14,1132686
Austria,AUT,2021-03-15,1153961
Austria,AUT,2021-03-16,1182765
Austria,AUT,2021-03-17,1217580
Austria,AUT,2021-03-18,1252716
Austria,AUT,2021-03-19,1307185
Austria,AUT,2021-03-20,1354881
Austria,AUT,2021-03-21,1370513
Austria,AUT,2021-03-22,1386669
Austria,AUT,2021-03-23,1422846
Austria,AUT,2021-03-24,1462893
Austria,AUT,2021-03-25,1509507
Austria,AUT,2021-03-26,1561105
Austria,AUT,2021-03-27,1602841
Austria,AUT,2021-03-28,1617568
Austria,AUT,2021-03-29,1644487
Austria,AUT,2021-03-30,1686243
Austria,AUT,2021-03-31,1721852
Austria,AUT,2021-04-01,1764181
Austria,AUT,2021-04-02,1808547
Austria,AUT,2021-04-03,1830495
Austria,AUT,2021-04-04,1840634
Austria,AUT,2021-04-05,1853279
Austria,AUT,2021-04-06,1891832
Austria,AUT,2021-04-07,1948070
Austria,AUT,2021-04-08,2021444
Austria,AUT,2021-04-09,2100568
Austria,AUT,2021-04-10,2166312
Austria,AUT,2021-04-11,2192390
Austria,AUT,2021-04-12,2227753
Austria,AUT,2021-04-13,2273310
Austria,AUT,2021-04-14,2341388
Austria,AUT,2021-04-15,2416386
Austria,AUT,2021-04-16,2487300
Austria,AUT,2021-04-17,2545523
Austria,AUT,2021-04-18,2564837
Austria,AUT,2021-04-19,2596829
Austria,AUT,2021-04-20,2642606
Austria,AUT,2021-04-21,2706345
Austria,AUT,2021-04-22,2777740
Austria,AUT,2021-04-23,2846568
Austria,AUT,2021-04-24,2887014
Austria,AUT,2021-04-25,2914992
Austria,AUT,2021-04-26,2946114
Austria,AUT,2021-04-27,2994650
Austria,AUT,2021-04-28,3053495
Austria,AUT,2021-04-29,3130199
Austria,AUT,2021-04-30,3211552
Austria,AUT,2021-05-01,3253764
Austria,AUT,2021-05-02,3270512
Austria,AUT,2021-05-03,3300101
Austria,AUT,2021-05-04,3361838
Austria,AUT,2021-05-05,3440355
Austria,AUT,2021-05-06,3538538
Austria,AUT,2021-05-07,3648361
Austria,AUT,2021-05-08,3701123
Austria,AUT,2021-05-09,3720050
Austria,AUT,2021-05-10,3763746
Austria,AUT,2021-05-11,3830391
Austria,AUT,2021-05-12,3931727
Austria,AUT,2021-05-13,3966018
Austria,AUT,2021-05-14,4056853
Austria,AUT,2021-05-15,4117320
Austria,AUT,2021-05-16,4141617
Austria,AUT,2021-05-17,4189338
Austria,AUT,2021-05-18,4259737
Austria,AUT,2021-05-19,4366219
