Entity,Code,Day,new_vaccinations_smoothed_per_million
Mexico,MEX,2021-02-28,0.084
Mexico,MEX,2021-03-01,0.08700000000000001
Mexico,MEX,2021-03-02,0.0858
Mexico,MEX,2021-03-03,0.0804
Mexico,MEX,2021-03-04,0.0644
Mexico,MEX,2021-03-05,0.0505
Mexico,MEX,2021-03-06,0.0419
Mexico,MEX,2021-03-07,0.0371
Mexico,MEX,2021-03-08,0.0354
Mexico,MEX,2021-03-09,0.0567
Mexico,MEX,2021-03-10,0.0937
Mexico,MEX,2021-03-11,0.1233
Mexico,MEX,2021-03-12,0.1396
Mexico,MEX,2021-03-13,0.1589
Mexico,MEX,2021-03-14,0.1696
Mexico,MEX,2021-03-15,0.1705
Mexico,MEX,2021-03-16,0.1568
Mexico,MEX,2021-03-17,0.137
Mexico,MEX,2021-03-18,0.1258
Mexico,MEX,2021-03-19,0.1296
Mexico,MEX,2021-03-20,0.1365
Mexico,MEX,2021-03-21,0.1395
Mexico,MEX,2021-03-22,0.151
Mexico,MEX,2021-03-23,0.1531
Mexico,MEX,2021-03-24,0.1515
Mexico,MEX,2021-03-25,0.1422
Mexico,MEX,2021-03-26,0.1426
Mexico,MEX,2021-03-27,0.1388
Mexico,MEX,2021-03-28,0.136
Mexico,MEX,2021-03-29,0.13570000000000002
Mexico,MEX,2021-03-30,0.1621
Mexico,MEX,2021-03-31,0.1899
Mexico,MEX,2021-04-01,0.21980000000000002
Mexico,MEX,2021-04-02,0.2366
Mexico,MEX,2021-04-03,0.24810000000000001
Mexico,MEX,2021-04-04,0.23950000000000002
Mexico,MEX,2021-04-05,0.24880000000000002
Mexico,MEX,2021-04-06,0.249
Mexico,MEX,2021-04-07,0.24550000000000002
Mexico,MEX,2021-04-08,0.2627
Mexico,MEX,2021-04-09,0.25670000000000004
Mexico,MEX,2021-04-10,0.2431
Mexico,MEX,2021-04-11,0.2587
Mexico,MEX,2021-04-12,0.2649
Mexico,MEX,2021-04-13,0.29960000000000003
Mexico,MEX,2021-04-14,0.30970000000000003
Mexico,MEX,2021-04-15,0.3048
Mexico,MEX,2021-04-16,0.32830000000000004
Mexico,MEX,2021-04-17,0.333
Mexico,MEX,2021-04-18,0.326
Mexico,MEX,2021-04-19,0.3146
Mexico,MEX,2021-04-20,0.2847
Mexico,MEX,2021-04-21,0.2813
Mexico,MEX,2021-04-22,0.269
Mexico,MEX,2021-04-23,0.24530000000000002
Mexico,MEX,2021-04-24,0.2379
Mexico,MEX,2021-04-25,0.234
Mexico,MEX,2021-04-26,0.232
Mexico,MEX,2021-04-27,0.2214
Mexico,MEX,2021-04-28,0.20620000000000002
Mexico,MEX,2021-04-29,0.20220000000000002
Mexico,MEX,2021-04-30,0.2046
Mexico,MEX,2021-05-01,0.2102
Mexico,MEX,2021-05-02,0.216
Mexico,MEX,2021-05-03,0.23470000000000002
Mexico,MEX,2021-05-04,0.25420000000000004
Mexico,MEX,2021-05-05,0.2844
Mexico,MEX,2021-05-06,0.3095
Mexico,MEX,2021-05-07,0.32120000000000004
Mexico,MEX,2021-05-08,0.31820000000000004
Mexico,MEX,2021-05-09,0.31020000000000003
Mexico,MEX,2021-05-10,0.28700000000000003
Mexico,MEX,2021-05-11,0.2466
Mexico,MEX,2021-05-12,0.2232
Mexico,MEX,2021-05-13,0.2054
Mexico,MEX,2021-05-14,0.1817
Mexico,MEX,2021-05-15,0.1852
Mexico,MEX,2021-05-16,0.2049
Mexico,MEX,2021-05-17,0.20370000000000002
Mexico,MEX,2021-05-18,0.2383
Mexico,MEX,2021-05-19,0.24530000000000002
Mexico,MEX,2021-05-20,0.28240000000000004
Mexico,MEX,2021-05-21,0.32480000000000003
Mexico,MEX,2021-05-22,0.35450000000000004
Mexico,MEX,2021-05-23,0.36300000000000004
Mexico,MEX,2021-05-24,0.3678
Mexico,MEX,2021-05-25,0.35000000000000003
Mexico,MEX,2021-05-26,0.3824
Mexico,MEX,2021-05-27,0.3824
Mexico,MEX,2021-05-28,0.39630000000000004
Mexico,MEX,2021-05-29,0.4071
Mexico,MEX,2021-05-30,0.4184
Mexico,MEX,2021-05-31,0.41910000000000003
Mexico,MEX,2021-06-01,0.44270000000000004
Mexico,MEX,2021-06-02,0.4499
Mexico,MEX,2021-06-03,0.48250000000000004
Mexico,MEX,2021-06-04,0.4979
Mexico,MEX,2021-06-05,0.5041
Mexico,MEX,2021-06-06,0.4567
Mexico,MEX,2021-06-07,0.4585
Mexico,MEX,2021-06-08,0.45790000000000003
Mexico,MEX,2021-06-09,0.4773
Mexico,MEX,2021-06-10,0.39
Mexico,MEX,2021-06-11,0.3513
Mexico,MEX,2021-06-12,0.31120000000000003
Mexico,MEX,2021-06-13,0.3361
Mexico,MEX,2021-06-14,0.34490000000000004
Mexico,MEX,2021-06-15,0.338
Mexico,MEX,2021-06-16,0.27080000000000004
Mexico,MEX,2021-06-17,0.29860000000000003
Mexico,MEX,2021-06-18,0.28950000000000004
Mexico,MEX,2021-06-19,0.30010000000000003
Mexico,MEX,2021-06-20,0.2968
Mexico,MEX,2021-06-21,0.3178
Mexico,MEX,2021-06-22,0.3421
Mexico,MEX,2021-06-23,0.38630000000000003
Mexico,MEX,2021-06-24,0.399
Mexico,MEX,2021-06-25,0.4108
Mexico,MEX,2021-06-26,0.4082
Mexico,MEX,2021-06-27,0.4041
Mexico,MEX,2021-06-28,0.4041
Mexico,MEX,2021-06-29,0.4107
Mexico,MEX,2021-06-30,0.41040000000000004
Mexico,MEX,2021-07-01,0.40140000000000003
Mexico,MEX,2021-07-02,0.3922
Mexico,MEX,2021-07-03,0.3638
Mexico,MEX,2021-07-04,0.3602
Mexico,MEX,2021-07-05,0.3679
Mexico,MEX,2021-07-06,0.3714
Mexico,MEX,2021-07-07,0.3624
Mexico,MEX,2021-07-08,0.3735
Mexico,MEX,2021-07-09,0.37470000000000003
Mexico,MEX,2021-07-10,0.39780000000000004
Mexico,MEX,2021-07-11,0.3971
Mexico,MEX,2021-07-12,0.39390000000000003
Mexico,MEX,2021-07-13,0.3824
Mexico,MEX,2021-07-14,0.3841
Mexico,MEX,2021-07-15,0.38230000000000003
Mexico,MEX,2021-07-16,0.3896
Mexico,MEX,2021-07-17,0.393
Mexico,MEX,2021-07-18,0.40850000000000003
Mexico,MEX,2021-07-19,0.4141
Mexico,MEX,2021-07-20,0.4305
Mexico,MEX,2021-07-21,0.4571
Mexico,MEX,2021-07-22,0.5381
Mexico,MEX,2021-07-23,0.6213000000000001
Mexico,MEX,2021-07-24,0.6883
Mexico,MEX,2021-07-25,0.6956
Mexico,MEX,2021-07-26,0.7404000000000001
Mexico,MEX,2021-07-27,0.8117000000000001
Mexico,MEX,2021-07-28,0.8353
Mexico,MEX,2021-07-29,0.8096
Mexico,MEX,2021-07-30,0.7822
Mexico,MEX,2021-07-31,0.7454000000000001
Mexico,MEX,2021-08-01,0.7357
Mexico,MEX,2021-08-02,0.6834
Mexico,MEX,2021-08-03,0.6046
Mexico,MEX,2021-08-04,0.5846
Mexico,MEX,2021-08-05,0.5677
Mexico,MEX,2021-08-06,0.542
Mexico,MEX,2021-08-07,0.49770000000000003
Mexico,MEX,2021-08-08,0.49770000000000003
Mexico,MEX,2021-08-09,0.4824
Mexico,MEX,2021-08-10,0.45630000000000004
Mexico,MEX,2021-08-11,0.4334
Mexico,MEX,2021-08-12,0.43810000000000004
Mexico,MEX,2021-08-13,0.4524
Mexico,MEX,2021-08-14,0.5147
Mexico,MEX,2021-08-15,0.5585
Mexico,MEX,2021-08-16,0.5577
Mexico,MEX,2021-08-17,0.6337
Mexico,MEX,2021-08-18,0.6172000000000001
Mexico,MEX,2021-08-19,0.5627
Mexico,MEX,2021-08-20,0.5071
Mexico,MEX,2021-08-21,0.44920000000000004
Mexico,MEX,2021-08-22,0.4015
Mexico,MEX,2021-08-23,0.40590000000000004
Mexico,MEX,2021-08-24,0.34640000000000004
Mexico,MEX,2021-08-25,0.35960000000000003
Mexico,MEX,2021-08-26,0.38380000000000003
Mexico,MEX,2021-08-27,0.39730000000000004
Mexico,MEX,2021-08-28,0.4053
Mexico,MEX,2021-08-29,0.4017
Mexico,MEX,2021-08-30,0.4027
Mexico,MEX,2021-08-31,0.3786
Mexico,MEX,2021-09-01,0.3473
Mexico,MEX,2021-09-02,0.2645
Mexico,MEX,2021-09-03,0.3035
Mexico,MEX,2021-09-04,0.2889
Mexico,MEX,2021-09-05,0.2934
Mexico,MEX,2021-09-06,0.3075
Mexico,MEX,2021-09-07,0.3529
Mexico,MEX,2021-09-08,0.3986
Mexico,MEX,2021-09-09,0.4958
Mexico,MEX,2021-09-10,0.4813
Mexico,MEX,2021-09-11,0.5161
Moldova,MDA,2021-03-06,0.0129
Moldova,MDA,2021-03-07,0.0129
Moldova,MDA,2021-03-08,0.0129
Moldova,MDA,2021-03-09,0.0129
Moldova,MDA,2021-03-10,0.0129
Moldova,MDA,2021-03-11,0.0177
Moldova,MDA,2021-03-12,0.0195
Moldova,MDA,2021-03-13,0.0251
Moldova,MDA,2021-03-14,0.0256
Moldova,MDA,2021-03-15,0.0261
Moldova,MDA,2021-03-16,0.0316
Moldova,MDA,2021-03-17,0.0344
Moldova,MDA,2021-03-18,0.0328
Moldova,MDA,2021-03-19,0.0329
Moldova,MDA,2021-03-20,0.028800000000000003
Moldova,MDA,2021-03-21,0.0298
Moldova,MDA,2021-03-22,0.0287
Moldova,MDA,2021-03-23,0.022600000000000002
Moldova,MDA,2021-03-24,0.026000000000000002
Moldova,MDA,2021-03-25,0.0358
Moldova,MDA,2021-03-26,0.0431
Moldova,MDA,2021-03-27,0.0509
Moldova,MDA,2021-03-28,0.0533
Moldova,MDA,2021-03-29,0.0577
Moldova,MDA,2021-03-30,0.062200000000000005
Moldova,MDA,2021-03-31,0.0599
Moldova,MDA,2021-04-01,0.0522
Moldova,MDA,2021-04-02,0.046900000000000004
Moldova,MDA,2021-04-03,0.042100000000000005
Moldova,MDA,2021-04-04,0.0427
Moldova,MDA,2021-04-05,0.0442
Moldova,MDA,2021-04-06,0.045700000000000005
Moldova,MDA,2021-04-07,0.051800000000000006
Moldova,MDA,2021-04-08,0.05
Moldova,MDA,2021-04-09,0.0483
Moldova,MDA,2021-04-10,0.053700000000000005
Moldova,MDA,2021-04-11,0.0591
Moldova,MDA,2021-04-12,0.0623
Moldova,MDA,2021-04-13,0.0717
Moldova,MDA,2021-04-14,0.0843
Moldova,MDA,2021-04-15,0.1057
Moldova,MDA,2021-04-16,0.1213
Moldova,MDA,2021-04-17,0.11270000000000001
Moldova,MDA,2021-04-18,0.10400000000000001
Moldova,MDA,2021-04-19,0.10400000000000001
Moldova,MDA,2021-04-20,0.0989
Moldova,MDA,2021-04-21,0.0927
Moldova,MDA,2021-04-22,0.0848
Moldova,MDA,2021-04-23,0.1012
Moldova,MDA,2021-04-24,0.1034
Moldova,MDA,2021-04-25,0.1056
Moldova,MDA,2021-04-26,0.1005
Moldova,MDA,2021-04-27,0.117
Moldova,MDA,2021-04-28,0.1233
Moldova,MDA,2021-04-29,0.125
Moldova,MDA,2021-04-30,0.0961
Moldova,MDA,2021-05-01,0.0935
Moldova,MDA,2021-05-02,0.091
Moldova,MDA,2021-05-03,0.08850000000000001
Moldova,MDA,2021-05-04,0.0631
Moldova,MDA,2021-05-05,0.0745
Moldova,MDA,2021-05-06,0.09480000000000001
Moldova,MDA,2021-05-07,0.1257
Moldova,MDA,2021-05-08,0.1298
Moldova,MDA,2021-05-09,0.1283
Moldova,MDA,2021-05-10,0.12660000000000002
Moldova,MDA,2021-05-11,0.1507
Moldova,MDA,2021-05-12,0.1505
Moldova,MDA,2021-05-13,0.1595
Moldova,MDA,2021-05-14,0.1642
Moldova,MDA,2021-05-15,0.1738
Moldova,MDA,2021-05-16,0.1892
Moldova,MDA,2021-05-17,0.20470000000000002
Moldova,MDA,2021-05-18,0.2147
Moldova,MDA,2021-05-19,0.21830000000000002
Moldova,MDA,2021-05-20,0.20900000000000002
Moldova,MDA,2021-05-21,0.2099
Moldova,MDA,2021-05-22,0.2172
Moldova,MDA,2021-05-23,0.21400000000000002
Moldova,MDA,2021-05-24,0.226
Moldova,MDA,2021-05-25,0.3498
Moldova,MDA,2021-05-26,0.3551
Moldova,MDA,2021-05-27,0.3598
Moldova,MDA,2021-05-28,0.39230000000000004
Moldova,MDA,2021-05-29,0.3975
Moldova,MDA,2021-05-30,0.402
Moldova,MDA,2021-05-31,0.3912
Moldova,MDA,2021-06-01,0.2636
Moldova,MDA,2021-06-02,0.265
Moldova,MDA,2021-06-03,0.3126
Moldova,MDA,2021-06-04,0.24400000000000002
Moldova,MDA,2021-06-05,0.2233
Moldova,MDA,2021-06-06,0.2092
Moldova,MDA,2021-06-07,0.2248
Moldova,MDA,2021-06-08,0.2305
Moldova,MDA,2021-06-09,0.22310000000000002
Moldova,MDA,2021-06-10,0.1675
Moldova,MDA,2021-06-11,0.197
Moldova,MDA,2021-06-12,0.2086
Moldova,MDA,2021-06-13,0.21180000000000002
Moldova,MDA,2021-06-14,0.2086
Moldova,MDA,2021-06-15,0.2328
Moldova,MDA,2021-06-16,0.26930000000000004
Moldova,MDA,2021-06-17,0.3028
Moldova,MDA,2021-06-18,0.3221
Moldova,MDA,2021-06-19,0.31880000000000003
Moldova,MDA,2021-06-20,0.35850000000000004
Moldova,MDA,2021-06-21,0.3678
Moldova,MDA,2021-06-22,0.3281
Moldova,MDA,2021-06-23,0.2761
Moldova,MDA,2021-06-24,0.2497
Moldova,MDA,2021-06-25,0.2368
Moldova,MDA,2021-06-26,0.2482
Moldova,MDA,2021-06-27,0.2172
Moldova,MDA,2021-06-28,0.1932
Moldova,MDA,2021-06-29,0.20570000000000002
Moldova,MDA,2021-06-30,0.2536
Moldova,MDA,2021-07-01,0.22590000000000002
Moldova,MDA,2021-07-02,0.1976
Moldova,MDA,2021-07-03,0.182
Moldova,MDA,2021-07-04,0.16970000000000002
Moldova,MDA,2021-07-05,0.1759
Moldova,MDA,2021-07-06,0.17200000000000001
Moldova,MDA,2021-07-07,0.1312
Moldova,MDA,2021-07-08,0.1517
Moldova,MDA,2021-07-09,0.1729
Moldova,MDA,2021-07-10,0.16820000000000002
Moldova,MDA,2021-07-11,0.188
Moldova,MDA,2021-07-12,0.20090000000000002
Moldova,MDA,2021-07-13,0.2071
Moldova,MDA,2021-07-14,0.21610000000000001
Moldova,MDA,2021-07-15,0.2631
Moldova,MDA,2021-07-16,0.25020000000000003
Moldova,MDA,2021-07-17,0.267
Moldova,MDA,2021-07-18,0.2977
Moldova,MDA,2021-07-19,0.3168
Moldova,MDA,2021-07-20,0.3118
Moldova,MDA,2021-07-21,0.3053
Moldova,MDA,2021-07-22,0.3301
Moldova,MDA,2021-07-23,0.3245
Moldova,MDA,2021-07-24,0.31880000000000003
Moldova,MDA,2021-07-25,0.2792
Moldova,MDA,2021-07-26,0.2893
Moldova,MDA,2021-07-27,0.32430000000000003
Moldova,MDA,2021-07-28,0.3482
Moldova,MDA,2021-07-29,0.28700000000000003
Moldova,MDA,2021-07-30,0.312
Moldova,MDA,2021-07-31,0.3225
Moldova,MDA,2021-08-01,0.315
Moldova,MDA,2021-08-02,0.2742
Moldova,MDA,2021-08-03,0.2752
Moldova,MDA,2021-08-04,0.24150000000000002
Moldova,MDA,2021-08-05,0.2175
Moldova,MDA,2021-08-06,0.19690000000000002
Moldova,MDA,2021-08-07,0.1814
Moldova,MDA,2021-08-08,0.1787
Moldova,MDA,2021-08-09,0.1857
Moldova,MDA,2021-08-10,0.1466
Moldova,MDA,2021-08-11,0.1534
Moldova,MDA,2021-08-12,0.1602
Moldova,MDA,2021-08-13,0.167
Moldova,MDA,2021-08-14,0.1772
Moldova,MDA,2021-08-15,0.18080000000000002
Moldova,MDA,2021-08-16,0.1978
Moldova,MDA,2021-08-17,0.221
Moldova,MDA,2021-08-18,0.2444
Moldova,MDA,2021-08-19,0.2545
Moldova,MDA,2021-08-20,0.2642
Moldova,MDA,2021-08-21,0.26230000000000003
Moldova,MDA,2021-08-22,0.26080000000000003
Moldova,MDA,2021-08-23,0.2472
Moldova,MDA,2021-08-24,0.23220000000000002
Moldova,MDA,2021-08-25,0.21680000000000002
Moldova,MDA,2021-08-26,0.2131
Moldova,MDA,2021-08-27,0.18580000000000002
Moldova,MDA,2021-08-28,0.17300000000000001
Moldova,MDA,2021-08-29,0.1942
Moldova,MDA,2021-08-30,0.17880000000000001
Moldova,MDA,2021-08-31,0.15910000000000002
Moldova,MDA,2021-09-01,0.1411
Moldova,MDA,2021-09-02,0.1177
Moldova,MDA,2021-09-03,0.1182
Moldova,MDA,2021-09-04,0.1183
Moldova,MDA,2021-09-05,0.0935
Moldova,MDA,2021-09-06,0.11710000000000001
Moldova,MDA,2021-09-07,0.10930000000000001
Moldova,MDA,2021-09-08,0.09970000000000001
Moldova,MDA,2021-09-09,0.1027
Moldova,MDA,2021-09-10,0.10880000000000001
Moldova,MDA,2021-09-11,0.112
Moldova,MDA,2021-09-12,0.11170000000000001
Monaco,MCO,2020-12-31,0.31880000000000003
Monaco,MCO,2021-01-01,0.31880000000000003
Monaco,MCO,2021-01-02,0.31880000000000003
Monaco,MCO,2021-01-03,0.31880000000000003
Monaco,MCO,2021-01-04,0.31880000000000003
Monaco,MCO,2021-01-05,0.31880000000000003
Monaco,MCO,2021-01-06,0.31880000000000003
Monaco,MCO,2021-01-07,0.31880000000000003
Monaco,MCO,2021-01-08,0.31880000000000003
Monaco,MCO,2021-01-09,0.31880000000000003
Monaco,MCO,2021-01-10,0.31880000000000003
Monaco,MCO,2021-01-11,0.31880000000000003
Monaco,MCO,2021-01-12,0.31880000000000003
Monaco,MCO,2021-01-13,0.31880000000000003
Monaco,MCO,2021-01-14,0.31880000000000003
Monaco,MCO,2021-01-15,0.31880000000000003
Monaco,MCO,2021-01-16,0.31880000000000003
Monaco,MCO,2021-01-17,0.31880000000000003
Monaco,MCO,2021-01-18,0.31880000000000003
Monaco,MCO,2021-01-19,0.3796
Monaco,MCO,2021-01-20,0.4403
Monaco,MCO,2021-01-21,0.501
Monaco,MCO,2021-01-22,0.5617
Monaco,MCO,2021-01-23,0.6225
Monaco,MCO,2021-01-24,0.6832
Monaco,MCO,2021-01-25,0.7439
Monaco,MCO,2021-01-26,0.7439
Monaco,MCO,2021-01-27,0.7439
Monaco,MCO,2021-01-28,0.7439
Monaco,MCO,2021-01-29,0.7439
Monaco,MCO,2021-01-30,0.7439
Monaco,MCO,2021-01-31,0.7439
Monaco,MCO,2021-02-01,0.7439
Monaco,MCO,2021-02-02,0.7439
Monaco,MCO,2021-02-03,0.7439
Monaco,MCO,2021-02-04,0.7439
Monaco,MCO,2021-02-05,0.7439
Monaco,MCO,2021-02-06,0.7439
Monaco,MCO,2021-02-07,0.7439
Monaco,MCO,2021-02-08,0.7439
Monaco,MCO,2021-02-09,0.7439
Monaco,MCO,2021-02-10,0.7439
Monaco,MCO,2021-02-11,0.7439
Monaco,MCO,2021-02-12,0.7439
Monaco,MCO,2021-02-13,0.7439
Monaco,MCO,2021-02-14,0.7439
Monaco,MCO,2021-02-15,0.7439
Monaco,MCO,2021-02-16,0.7439
Monaco,MCO,2021-02-17,0.7439
Monaco,MCO,2021-02-18,0.7439
Monaco,MCO,2021-02-19,0.7439
Monaco,MCO,2021-02-20,0.7439
Monaco,MCO,2021-02-21,0.7439
Monaco,MCO,2021-02-22,0.7439
Monaco,MCO,2021-02-23,0.7439
Monaco,MCO,2021-02-24,0.7439
Monaco,MCO,2021-02-25,0.7439
Monaco,MCO,2021-02-26,0.7439
Monaco,MCO,2021-02-27,0.7439
Monaco,MCO,2021-02-28,0.7439
Monaco,MCO,2021-03-01,0.7439
Monaco,MCO,2021-03-02,0.7439
Monaco,MCO,2021-03-03,0.7439
Monaco,MCO,2021-03-04,0.7439
Monaco,MCO,2021-03-05,0.6959000000000001
Monaco,MCO,2021-03-06,0.6503
Monaco,MCO,2021-03-07,0.6022000000000001
Monaco,MCO,2021-03-08,0.5567
Monaco,MCO,2021-03-09,0.5086
Monaco,MCO,2021-03-10,0.4631
Monaco,MCO,2021-03-11,0.41750000000000004
Monaco,MCO,2021-03-12,0.41750000000000004
Monaco,MCO,2021-03-13,0.41750000000000004
Monaco,MCO,2021-03-14,0.41750000000000004
Monaco,MCO,2021-03-15,0.41750000000000004
Monaco,MCO,2021-03-16,0.41750000000000004
Monaco,MCO,2021-03-17,0.41750000000000004
Monaco,MCO,2021-03-18,0.41750000000000004
Monaco,MCO,2021-03-19,0.41750000000000004
Monaco,MCO,2021-03-20,0.42000000000000004
Monaco,MCO,2021-03-21,0.42260000000000003
Monaco,MCO,2021-03-22,0.42510000000000003
Monaco,MCO,2021-03-23,0.4302
Monaco,MCO,2021-03-24,0.43270000000000003
Monaco,MCO,2021-03-25,0.43520000000000003
Monaco,MCO,2021-03-26,0.4403
Monaco,MCO,2021-03-27,0.4403
Monaco,MCO,2021-03-28,0.4403
Monaco,MCO,2021-03-29,0.4403
Monaco,MCO,2021-03-30,0.4403
Monaco,MCO,2021-03-31,0.4403
Monaco,MCO,2021-04-01,0.4403
Monaco,MCO,2021-04-02,0.4403
Monaco,MCO,2021-04-03,0.44530000000000003
Monaco,MCO,2021-04-04,0.4504
Monaco,MCO,2021-04-05,0.4555
Monaco,MCO,2021-04-06,0.4605
Monaco,MCO,2021-04-07,0.4656
Monaco,MCO,2021-04-08,0.4706
Monaco,MCO,2021-04-09,0.4757
Monaco,MCO,2021-04-10,0.4757
Monaco,MCO,2021-04-11,0.4757
Monaco,MCO,2021-04-12,0.4757
Monaco,MCO,2021-04-13,0.4757
Monaco,MCO,2021-04-14,0.4757
Monaco,MCO,2021-04-15,0.4757
Monaco,MCO,2021-04-16,0.4808
Monaco,MCO,2021-04-17,0.4884
Monaco,MCO,2021-04-18,0.4934
Monaco,MCO,2021-04-19,0.501
Monaco,MCO,2021-04-20,0.5061
Monaco,MCO,2021-04-21,0.5137
Monaco,MCO,2021-04-22,0.5187
Monaco,MCO,2021-04-23,0.4833
Monaco,MCO,2021-04-24,0.44530000000000003
Monaco,MCO,2021-04-25,0.40740000000000004
Monaco,MCO,2021-04-26,0.3694
Monaco,MCO,2021-04-27,0.334
Monaco,MCO,2021-04-28,0.29610000000000003
Monaco,MCO,2021-04-29,0.2581
Monaco,MCO,2021-04-30,0.2632
Monaco,MCO,2021-05-01,0.2707
Monaco,MCO,2021-05-02,0.2758
Monaco,MCO,2021-05-03,0.28340000000000004
Monaco,MCO,2021-05-04,0.28850000000000003
Monaco,MCO,2021-05-05,0.29610000000000003
Monaco,MCO,2021-05-06,0.30110000000000003
Monaco,MCO,2021-05-07,0.3391
Monaco,MCO,2021-05-08,0.3796
Monaco,MCO,2021-05-09,0.41750000000000004
Monaco,MCO,2021-05-10,0.458
Monaco,MCO,2021-05-11,0.496
Monaco,MCO,2021-05-12,0.5364
Monaco,MCO,2021-05-13,0.5744
Monaco,MCO,2021-05-14,0.5744
Monaco,MCO,2021-05-15,0.5744
Monaco,MCO,2021-05-16,0.5744
Monaco,MCO,2021-05-17,0.5744
Monaco,MCO,2021-05-18,0.5744
Monaco,MCO,2021-05-19,0.5466
Monaco,MCO,2021-05-20,0.5213
Monaco,MCO,2021-05-21,0.4934
Monaco,MCO,2021-05-22,0.4656
Monaco,MCO,2021-05-23,0.4378
Monaco,MCO,2021-05-24,0.41240000000000004
Monaco,MCO,2021-05-25,0.3846
Monaco,MCO,2021-05-26,0.3846
Monaco,MCO,2021-05-27,0.3846
Monaco,MCO,2021-05-28,0.42000000000000004
Monaco,MCO,2021-05-29,0.4555
Monaco,MCO,2021-05-30,0.4909
Monaco,MCO,2021-05-31,0.5238
Monaco,MCO,2021-06-01,0.5592
Monaco,MCO,2021-06-02,0.5946
Monaco,MCO,2021-06-03,0.6301
Monaco,MCO,2021-06-04,0.6528
Monaco,MCO,2021-06-05,0.6756
Monaco,MCO,2021-06-06,0.7009000000000001
Monaco,MCO,2021-06-07,0.7237
Monaco,MCO,2021-06-08,0.7465
Monaco,MCO,2021-06-09,0.7692
Monaco,MCO,2021-06-10,0.792
Monaco,MCO,2021-06-11,0.7465
Monaco,MCO,2021-06-12,0.7034
Monaco,MCO,2021-06-13,0.6579
Monaco,MCO,2021-06-14,0.6123000000000001
Monaco,MCO,2021-06-15,0.5668000000000001
Monaco,MCO,2021-06-16,0.5238
Monaco,MCO,2021-06-17,0.4782
Monaco,MCO,2021-06-18,0.4782
Monaco,MCO,2021-06-19,0.4782
Monaco,MCO,2021-06-20,0.4782
Monaco,MCO,2021-06-21,0.4782
Monaco,MCO,2021-06-22,0.4782
Monaco,MCO,2021-06-23,0.4782
Monaco,MCO,2021-06-24,0.4782
Monaco,MCO,2021-06-25,0.4757
Monaco,MCO,2021-06-26,0.4706
Monaco,MCO,2021-06-27,0.4681
Monaco,MCO,2021-06-28,0.4656
Monaco,MCO,2021-06-29,0.4631
Monaco,MCO,2021-06-30,0.4605
Monaco,MCO,2021-07-01,0.4555
Monaco,MCO,2021-07-02,0.4428
Monaco,MCO,2021-07-03,0.42760000000000004
Monaco,MCO,2021-07-04,0.41240000000000004
Monaco,MCO,2021-07-05,0.39730000000000004
Monaco,MCO,2021-07-06,0.3821
Monaco,MCO,2021-07-07,0.3669
Monaco,MCO,2021-07-08,0.3543
Monaco,MCO,2021-07-09,0.3517
Monaco,MCO,2021-07-10,0.3492
Monaco,MCO,2021-07-11,0.3467
Monaco,MCO,2021-07-12,0.3467
Monaco,MCO,2021-07-13,0.3441
Monaco,MCO,2021-07-14,0.3416
Monaco,MCO,2021-07-15,0.3391
Monaco,MCO,2021-07-16,0.334
Monaco,MCO,2021-07-17,0.3289
Monaco,MCO,2021-07-18,0.3239
Monaco,MCO,2021-07-19,0.31880000000000003
Monaco,MCO,2021-07-20,0.3138
Monaco,MCO,2021-07-21,0.30870000000000003
Monaco,MCO,2021-07-22,0.30360000000000004
Monaco,MCO,2021-07-23,0.3593
Monaco,MCO,2021-07-24,0.41240000000000004
Monaco,MCO,2021-07-25,0.4681
Monaco,MCO,2021-07-26,0.5238
Monaco,MCO,2021-07-27,0.5795
Monaco,MCO,2021-07-28,0.6326
Monaco,MCO,2021-07-29,0.6883
Monaco,MCO,2021-07-30,0.6883
Monaco,MCO,2021-07-31,0.6655
Monaco,MCO,2021-08-01,0.6427
Monaco,MCO,2021-08-02,0.6199
Monaco,MCO,2021-08-03,0.5972000000000001
Monaco,MCO,2021-08-04,0.5744
Monaco,MCO,2021-08-05,0.5516
Monaco,MCO,2021-08-06,0.5111
Monaco,MCO,2021-08-07,0.4934
Monaco,MCO,2021-08-08,0.4757
Monaco,MCO,2021-08-09,0.4605
Monaco,MCO,2021-08-10,0.4428
Monaco,MCO,2021-08-11,0.42510000000000003
Monaco,MCO,2021-08-12,0.40740000000000004
Monaco,MCO,2021-08-13,0.40740000000000004
Monaco,MCO,2021-08-14,0.40740000000000004
Monaco,MCO,2021-08-15,0.40740000000000004
Monaco,MCO,2021-08-16,0.40740000000000004
Monaco,MCO,2021-08-17,0.40740000000000004
Monaco,MCO,2021-08-18,0.40740000000000004
Monaco,MCO,2021-08-19,0.40740000000000004
Monaco,MCO,2021-08-20,0.4302
Monaco,MCO,2021-08-21,0.4529
Monaco,MCO,2021-08-22,0.4757
Monaco,MCO,2021-08-23,0.4985
Monaco,MCO,2021-08-24,0.5213
Monaco,MCO,2021-08-25,0.544
Monaco,MCO,2021-08-26,0.5668000000000001
Monaco,MCO,2021-08-27,0.5263
Monaco,MCO,2021-08-28,0.4884
Monaco,MCO,2021-08-29,0.4479
Monaco,MCO,2021-08-30,0.40990000000000004
Monaco,MCO,2021-08-31,0.372
Monaco,MCO,2021-09-01,0.3315
